DESTPORT;PROTOCOL;SERVICE;SERVICE
57358;UDP;BitTorrent;1
57359;UDP;BitTorrent;1
57360;UDP;BitTorrent;2
57363;TCP;MsSQL-TDS;1
57364;UDP;Signal;2
57368;UDP;BitTorrent;1
57370;TCP;SSH;1
57374;UDP;BitTorrent;1
57379;UDP;STUN;2
57383;TCP;Unknown;1
57383;UDP;Unknown;1
57385;TCP;Unknown;2
57385;UDP;BitTorrent;3
57385;UDP;Unknown;1
57395;TCP;RDP;1
57402;UDP;STUN;1
57414;UDP;BitTorrent;1
57416;UDP;Signal;2
57417;UDP;Signal;1
57418;UDP;BitTorrent;1
57419;UDP;STUN;1
57419;UDP;Signal;2
57420;UDP;STUN;2
57421;UDP;Unknown;1
57422;UDP;Signal;2
57424;TCP;Unknown;2
57424;UDP;BitTorrent;1
57424;UDP;Unknown;1
57427;UDP;BitTorrent;1
57443;UDP;BitTorrent;1
57449;UDP;Signal;2
57455;UDP;BitTorrent;2
57457;UDP;BitTorrent;1
57457;UDP;STUN;1
57458;UDP;STUN;1
57471;UDP;STUN;2
57476;UDP;STUN;2
57480;TCP;MsSQL-TDS;1
57481;UDP;BitTorrent;1
57481;UDP;STUN;2
57488;UDP;STUN;1
57497;UDP;BitTorrent;1
57499;UDP;STUN;1
57500;UDP;BitTorrent;1
57501;UDP;BitTorrent;1
57511;TCP;RDP;1
57512;TCP;SSH;1
57512;UDP;Signal;2
57514;TCP;RDP;1
57515;TCP;RDP;1
57516;TCP;MsSQL-TDS;1
57517;UDP;BitTorrent;1
57525;UDP;BitTorrent;1
57531;TCP;RDP;1
57531;UDP;STUN;2
57542;UDP;STUN;2
57543;TCP;Unknown;1
57545;TCP;RDP;3
57545;UDP;Signal;2
57552;UDP;STUN;2
57556;UDP;Signal;2
57559;UDP;Signal;2
57562;TCP;Unknown;3
57562;UDP;BitTorrent;1
57565;TCP;BitTorrent;2
57565;TCP;Unknown;2
57565;UDP;BitTorrent;2
57566;UDP;WhatsAppCall;1
57572;UDP;BitTorrent;1
57578;UDP;STUN;2
57587;UDP;Signal;1
57593;UDP;BitTorrent;2
57593;UDP;DNS;1
57594;UDP;STUN;1
57595;UDP;STUN;2
57596;TCP;Unknown;1
57596;UDP;BitTorrent;1
57598;UDP;BitTorrent;1
57599;UDP;BitTorrent;10
57605;UDP;Signal;1
57613;UDP;Signal;1
57620;UDP;STUN;2
57627;UDP;STUN;2
57629;UDP;BitTorrent;1
57631;TCP;Unknown;2
57631;UDP;BitTorrent;2
57631;UDP;Signal;2
57631;UDP;Unknown;2
57633;TCP;RDP;1
57633;UDP;BitTorrent;1
57634;UDP;STUN;2
57639;UDP;STUN;1
57642;UDP;BitTorrent;1
57646;UDP;BitTorrent;1
57647;TCP;Unknown;1
57647;UDP;BitTorrent;1
57653;TCP;RDP;1
57653;UDP;BitTorrent;1
57654;UDP;Signal;1
57655;TCP;RDP;1
57656;UDP;STUN;2
57658;UDP;BitTorrent;2
57660;UDP;STUN;2
57660;UDP;Signal;2
57661;UDP;BitTorrent;1
57673;TCP;TLS;1
57673;UDP;STUN;2
57674;UDP;Signal;1
57688;TCP;Unknown;3
57688;UDP;BitTorrent;3
57690;TCP;MsSQL-TDS;1
57691;UDP;STUN;1
57693;UDP;BitTorrent;2
57702;UDP;Signal;2
57704;UDP;STUN;2
57704;UDP;Signal;2
57706;UDP;BitTorrent;1
57710;UDP;STUN;2
57712;UDP;BitTorrent;3
57712;UDP;STUN;2
57714;TCP;RDP;1
57714;UDP;BitTorrent;2
57716;UDP;Signal;2
57721;TCP;RDP;1
57721;UDP;STUN;2
57722;UDP;BitTorrent;2
57724;UDP;STUN;2
57728;UDP;BitTorrent;1
57729;UDP;BitTorrent;1
57729;UDP;STUN;1
57729;UDP;Signal;1
57740;UDP;STUN;2
57743;UDP;STUN;1
57754;UDP;STUN;1
57754;UDP;Signal;4
57759;UDP;Signal;2
57762;TCP;RDP;1
57762;UDP;BitTorrent;1
57764;UDP;STUN;1
57764;UDP;Signal;1
57765;UDP;Signal;2
57769;UDP;Signal;2
57783;TCP;Unknown;2
57783;UDP;Unknown;2
57797;UDP;BitTorrent;1
57801;UDP;Signal;2
57805;TCP;RDP;1
57805;UDP;STUN;2
57808;UDP;BitTorrent;3
57808;UDP;STUN;1
57809;UDP;Signal;2
57813;UDP;STUN;2
57818;TCP;RDP;1
57818;UDP;BitTorrent;1
57822;UDP;STUN;1
57824;UDP;Signal;2
57835;TCP;RDP;1
57845;UDP;BitTorrent;2
57848;UDP;STUN;2
57855;UDP;BitTorrent;1
57856;TCP;RDP;1
57856;UDP;BitTorrent;1
57857;UDP;STUN;1
57863;TCP;Unknown;3
57863;UDP;BitTorrent;1
57863;UDP;STUN;1
57863;UDP;Unknown;1
57872;UDP;BitTorrent;1
57875;UDP;BitTorrent;1
57875;UDP;Unknown;1
57897;UDP;BitTorrent;1
57904;UDP;BitTorrent;1
57915;TCP;RDP;1
57916;UDP;Signal;1
57919;UDP;STUN;2
57924;UDP;STUN;1
57927;UDP;STUN;2
57934;UDP;BitTorrent;1
57942;UDP;BitTorrent;2
57943;TCP;Unknown;3
57943;UDP;Unknown;1
57954;UDP;BitTorrent;1
57957;UDP;STUN;1
57964;UDP;BitTorrent;1
57967;UDP;Signal;2
57969;UDP;STUN;2
57972;UDP;Signal;1
57975;UDP;STUN;1
57975;UDP;Signal;1
57987;UDP;BitTorrent;1
57998;UDP;Signal;4
58001;UDP;STUN;2
58002;UDP;GoogleHangoutDuo;2
58008;UDP;Unknown;1
58010;UDP;Signal;2
58015;UDP;BitTorrent;1
58016;UDP;STUN;2
58024;TCP;RDP;1
58027;UDP;BitTorrent;1
58035;TCP;Unknown;3
58035;UDP;Unknown;1
58037;TCP;RDP;1
58039;UDP;BitTorrent;1
58041;UDP;STUN;3
58043;UDP;STUN;2
58045;UDP;Signal;2
58051;UDP;STUN;2
58055;UDP;BitTorrent;1
58056;UDP;Unknown;1
58060;UDP;STUN;1
58060;UDP;Signal;1
58065;TCP;RDP;1
58068;UDP;Signal;2
58070;TCP;RDP;1
58072;UDP;BitTorrent;1
58073;UDP;Signal;2
58077;UDP;BitTorrent;1
58093;UDP;STUN;2
58096;UDP;GoogleHangoutDuo;1
58099;TCP;Unknown;4
58099;UDP;BitTorrent;1
58100;UDP;STUN;4
58102;UDP;Signal;1
58110;UDP;STUN;2
58116;TCP;Unknown;3
58116;UDP;BitTorrent;1
58125;TCP;Unknown;1
58127;UDP;STUN;1
58131;TCP;RDP;1
58140;TCP;RDP;1
58165;TCP;RDP;1
58180;UDP;BitTorrent;1
58181;UDP;STUN;2
58184;TCP;RDP;1
58190;TCP;MsSQL-TDS;1
58198;TCP;RDP;1
58198;UDP;STUN;1
58202;UDP;BitTorrent;1
58203;UDP;Signal;1
58206;UDP;BitTorrent;3
58210;UDP;STUN;2
58215;TCP;RDP;1
58218;TCP;RDP;1
58221;UDP;BitTorrent;1
58221;UDP;Signal;2
58227;TCP;RDP;1
58232;TCP;RDP;1
58233;UDP;STUN;1
58233;UDP;Signal;1
58247;UDP;BitTorrent;3
58252;TCP;RDP;1
58252;UDP;BitTorrent;1
58260;UDP;BitTorrent;1
58264;TCP;RDP;1
58264;UDP;STUN;2
58282;UDP;STUN;2
58291;UDP;STUN;2
58293;TCP;RDP;2
58297;TCP;Unknown;3
58297;UDP;BitTorrent;1
58306;UDP;Signal;2
58309;TCP;Unknown;1
58309;UDP;Unknown;1
58321;UDP;Signal;2
58322;TCP;SSH;1
58326;UDP;STUN;2
58328;TCP;RDP;1
58334;UDP;BitTorrent;2
58337;TCP;RDP;1
58339;UDP;BitTorrent;1
58345;UDP;BitTorrent;1
58349;UDP;BitTorrent;1
58352;TCP;RDP;1
58356;UDP;STUN;1
58356;UDP;Signal;1
58358;UDP;BitTorrent;1
58360;UDP;BitTorrent;1
58364;UDP;STUN;2
58367;TCP;Unknown;2
58367;UDP;BitTorrent;1
58367;UDP;Unknown;1
58372;UDP;BitTorrent;1
58377;UDP;Signal;3
58378;TCP;Unknown;3
58378;UDP;BitTorrent;1
58378;UDP;Unknown;1
58385;UDP;STUN;1
58389;TCP;RDP;1
58395;UDP;BitTorrent;1
58397;TCP;Unknown;2
58397;UDP;BitTorrent;1
58398;TCP;RDP;1
58399;UDP;BitTorrent;1
58407;UDP;Signal;1
58409;UDP;BitTorrent;1
58417;UDP;BitTorrent;3
58419;UDP;STUN;2
58421;UDP;STUN;1
58430;UDP;BitTorrent;1
58432;UDP;BitTorrent;1
58440;UDP;STUN;2
58441;TCP;RDP;1
58443;UDP;STUN;2
58448;UDP;BitTorrent;2
58451;TCP;RDP;1
58451;UDP;STUN;1
58452;UDP;STUN;2
58454;TCP;SSH;1
58456;UDP;STUN;1
58457;UDP;STUN;2
58463;UDP;BitTorrent;1
58471;TCP;RDP;1
58473;UDP;STUN;2
58473;UDP;Signal;2
58478;UDP;BitTorrent;1
58488;UDP;BitTorrent;1
58489;UDP;STUN;1
58494;UDP;STUN;1
58494;UDP;Signal;1
58496;UDP;STUN;1
58506;TCP;Unknown;3
58506;UDP;BitTorrent;1
58509;UDP;STUN;2
58514;UDP;BitTorrent;1
58517;UDP;BitTorrent;1
58524;TCP;Unknown;4
58524;UDP;BitTorrent;1
58524;UDP;Unknown;1
58528;UDP;BitTorrent;1
58530;UDP;WhatsAppCall;1
58551;TCP;RDP;1
58551;TCP;Unknown;3
58551;UDP;BitTorrent;1
58563;UDP;STUN;2
58566;TCP;RDP;1
58569;UDP;STUN;1
58572;TCP;BitTorrent;1
58572;UDP;BitTorrent;1
58574;UDP;Unknown;1
58577;UDP;STUN;2
58578;UDP;STUN;3
58594;UDP;STUN;1
58604;UDP;BitTorrent;1
58619;UDP;BitTorrent;2
58619;UDP;GoogleHangoutDuo;1
58619;UDP;STUN;1
58621;UDP;BitTorrent;1
58622;TCP;Unknown;1
58622;UDP;BitTorrent;1
58629;UDP;BitTorrent;2
58638;UDP;BitTorrent;1
58644;UDP;Signal;2
58647;UDP;Signal;1
58652;TCP;RDP;1
58657;UDP;STUN;2
58658;TCP;Unknown;1
58658;UDP;BitTorrent;1
58662;UDP;STUN;1
58662;UDP;Signal;1
58679;TCP;RDP;1
58683;UDP;STUN;1
58688;UDP;Signal;2
58689;TCP;Unknown;1
58689;UDP;BitTorrent;1
58695;UDP;BitTorrent;1
58699;UDP;BitTorrent;1
58703;TCP;MsSQL-TDS;1
58705;UDP;Signal;2
58711;UDP;STUN;2
58719;TCP;Unknown;2
58719;UDP;BitTorrent;1
58724;TCP;RDP;1
58728;UDP;BitTorrent;1
58729;UDP;BitTorrent;1
58741;TCP;TLS;1
58742;TCP;MsSQL-TDS;1
58749;UDP;Signal;1
58750;UDP;BitTorrent;1
58755;UDP;BitTorrent;1
58762;UDP;BitTorrent;1
58772;UDP;BitTorrent;1
58775;TCP;Unknown;1
58775;UDP;BitTorrent;1
58776;UDP;Signal;2
58781;TCP;RDP;1
58787;TCP;MsSQL-TDS;1
58787;UDP;STUN;1
58789;TCP;RDP;1
58793;UDP;STUN;2
58795;UDP;STUN;2
58796;UDP;BitTorrent;1
58798;TCP;Unknown;1
58798;UDP;BitTorrent;1
58802;UDP;STUN;1
58803;TCP;RDP;2
58805;TCP;Unknown;1
58805;UDP;BitTorrent;1
58813;UDP;Signal;2
58816;TCP;RDP;1
58822;UDP;STUN;2
58822;UDP;Signal;2
58823;UDP;Signal;1
58829;TCP;Unknown;1
58829;UDP;BitTorrent;1
58829;UDP;Unknown;1
58830;UDP;STUN;2
58834;UDP;Signal;2
58836;TCP;Unknown;1
58836;UDP;Unknown;1
58838;UDP;Signal;2
58839;UDP;BitTorrent;1
58849;TCP;Unknown;1
58849;UDP;BitTorrent;1
58860;UDP;Signal;2
58880;TCP;Unknown;3
58880;UDP;BitTorrent;1
58886;TCP;Unknown;3
58886;UDP;Unknown;1
58888;TCP;RDP;1
58892;TCP;Unknown;6
58892;UDP;Signal;1
58892;UDP;Unknown;1
58895;UDP;BitTorrent;1
58910;UDP;BitTorrent;2
58912;UDP;STUN;2
58921;UDP;STUN;2
58928;UDP;Signal;1
58930;UDP;STUN;1
58940;UDP;Signal;2
58941;TCP;BitTorrent;1
58941;TCP;Unknown;3
58941;UDP;BitTorrent;2
58941;UDP;STUN;1
58941;UDP;Signal;1
58945;UDP;STUN;1
58945;UDP;Signal;1
58946;TCP;Unknown;2
58946;UDP;BitTorrent;2
58951;UDP;STUN;1
58952;UDP;BitTorrent;1
58958;UDP;STUN;2
58959;TCP;RDP;1
58965;TCP;RDP;1
58965;UDP;GoogleHangoutDuo;2
58974;TCP;Unknown;6
58974;UDP;BitTorrent;2
58978;TCP;Unknown;1
58978;UDP;Signal;2
58978;UDP;Unknown;1
58981;UDP;BitTorrent;1
58987;UDP;BitTorrent;1
58991;TCP;Unknown;3
58991;UDP;BitTorrent;1
58993;UDP;BitTorrent;2
58995;TCP;RDP;1
58997;UDP;STUN;2
59006;UDP;STUN;1
59009;TCP;RDP;1
59011;UDP;STUN;2
59013;UDP;STUN;3
59013;UDP;Signal;1
59014;UDP;STUN;1
59018;TCP;Unknown;4
59018;UDP;BitTorrent;1
59023;TCP;BitTorrent;1
59023;UDP;BitTorrent;1
59025;UDP;STUN;2
59030;UDP;BitTorrent;1
59036;UDP;BitTorrent;1
59056;UDP;BitTorrent;1
59057;UDP;BitTorrent;1
59061;UDP;STUN;2
59064;UDP;Signal;1
59065;UDP;STUN;1
59066;TCP;RDP;1
59067;UDP;STUN;1
59069;UDP;BitTorrent;1
59069;UDP;Signal;1
59070;UDP;Signal;1
59072;UDP;STUN;1
59072;UDP;Signal;1
59074;UDP;BitTorrent;1
59094;UDP;STUN;1
59100;UDP;BitTorrent;1
59104;UDP;Signal;1
59111;TCP;RDP;1
59112;TCP;RDP;1
59115;UDP;STUN;1
59120;UDP;Signal;2
59123;TCP;Unknown;1
59130;UDP;STUN;2
59131;UDP;GoogleHangoutDuo;1
59138;TCP;MsSQL-TDS;1
59138;UDP;BitTorrent;1
59139;UDP;BitTorrent;1
59141;UDP;STUN;2
59144;UDP;BitTorrent;3
59151;UDP;STUN;3
59155;UDP;Signal;2
59157;TCP;Unknown;1
59157;UDP;BitTorrent;1
59160;UDP;STUN;2
59165;UDP;BitTorrent;1
59170;UDP;Signal;2
59173;UDP;Signal;2
59174;TCP;RDP;1
59176;TCP;Unknown;1
59179;UDP;BitTorrent;2
59180;UDP;STUN;2
59198;TCP;SSH;1
59198;UDP;BitTorrent;4
59205;TCP;Unknown;3
59205;UDP;Unknown;1
59206;UDP;STUN;1
59207;UDP;STUN;2
59213;UDP;Signal;2
59214;UDP;STUN;2
59219;UDP;STUN;2
59219;UDP;Signal;2
59220;UDP;GoogleHangoutDuo;1
59220;UDP;STUN;1
59221;UDP;BitTorrent;1
59225;UDP;BitTorrent;2
59227;TCP;Unknown;3
59227;UDP;BitTorrent;1
59230;TCP;RDP;1
59237;UDP;STUN;2
59244;UDP;STUN;2
59247;TCP;Unknown;1
59247;UDP;BitTorrent;1
59260;TCP;VNC;7
59262;TCP;MsSQL-TDS;1
59263;UDP;Signal;2
59265;UDP;BitTorrent;1
59272;UDP;STUN;1
59276;TCP;RDP;1
59276;TCP;Unknown;1
59276;UDP;BitTorrent;2
59280;UDP;STUN;2
59281;UDP;BitTorrent;1
59283;UDP;Signal;1
59284;TCP;RDP;1
59288;UDP;STUN;1
59291;TCP;RDP;1
59294;UDP;Signal;2
59301;UDP;Signal;1
59302;TCP;RDP;1
59302;UDP;Signal;1
59304;UDP;Signal;1
59305;UDP;Signal;1
59306;UDP;Signal;1
59307;UDP;BitTorrent;2
59309;UDP;BitTorrent;1
59320;TCP;RDP;1
59322;UDP;BitTorrent;2
59323;UDP;Signal;2
59324;UDP;STUN;2
59325;UDP;BitTorrent;1
59326;UDP;STUN;2
59340;UDP;Signal;1
59344;TCP;RDP;1
59352;UDP;STUN;1
59353;UDP;STUN;2
59355;TCP;Unknown;12
59357;UDP;STUN;2
59358;UDP;GoogleHangoutDuo;2
59374;TCP;HTTP;1
59375;TCP;RDP;1
59380;UDP;STUN;1
59380;UDP;Signal;1
59381;UDP;Signal;2
59384;UDP;Signal;4
59386;UDP;STUN;4
59387;TCP;RDP;1
59388;UDP;BitTorrent;2
59390;UDP;BitTorrent;1
59399;UDP;STUN;2
59400;TCP;RDP;1
59400;UDP;Signal;1
59402;UDP;STUN;2
59413;UDP;STUN;2
59418;TCP;RDP;1
59419;UDP;STUN;2
59423;UDP;Signal;2
59424;UDP;STUN;1
59424;UDP;Signal;1
59425;UDP;Signal;1
59430;UDP;BitTorrent;1
59437;UDP;STUN;1
59442;TCP;Unknown;2
59442;UDP;Unknown;1
59443;UDP;STUN;2
59456;UDP;BitTorrent;1
59462;UDP;STUN;2
59464;UDP;STUN;2
59466;TCP;RDP;1
59468;UDP;BitTorrent;1
59469;UDP;BitTorrent;1
59476;UDP;Signal;1
59482;UDP;BitTorrent;1
59485;UDP;GoogleHangoutDuo;1
59485;UDP;STUN;1
59495;TCP;BitTorrent;1
59495;UDP;BitTorrent;1
59497;UDP;STUN;2
59500;TCP;SSH;1
59500;UDP;Signal;2
59512;UDP;BitTorrent;2
59518;TCP;RDP;1
59519;UDP;GoogleHangoutDuo;1
59519;UDP;STUN;1
59525;UDP;STUN;2
59528;UDP;STUN;1
59543;UDP;Signal;1
59546;UDP;STUN;2
59554;UDP;BitTorrent;1
59555;UDP;BitTorrent;2
59558;UDP;STUN;2
59561;TCP;RDP;1
59568;UDP;BitTorrent;1
59571;UDP;STUN;2
59576;UDP;BitTorrent;2
59576;UDP;Signal;2
59578;UDP;STUN;1
59583;TCP;RDP;1
59583;UDP;STUN;1
59586;UDP;STUN;1
59586;UDP;Signal;1
59589;UDP;BitTorrent;1
59590;UDP;STUN;2
59596;UDP;STUN;2
59597;UDP;STUN;2
59599;UDP;BitTorrent;1
59599;UDP;GoogleHangoutDuo;2
59600;UDP;BitTorrent;1
59601;UDP;BitTorrent;3
59605;TCP;RDP;1
59606;UDP;BitTorrent;1
59607;TCP;BitTorrent;1
59608;TCP;RDP;1
59616;TCP;RDP;1
59619;TCP;Unknown;1
59619;UDP;BitTorrent;1
59622;UDP;BitTorrent;1
59641;TCP;RDP;1
59642;UDP;STUN;2
59646;UDP;STUN;2
59648;TCP;RDP;1
59654;TCP;Unknown;1
59654;UDP;Unknown;1
59657;UDP;BitTorrent;1
59665;UDP;STUN;1
59675;TCP;RDP;1
59675;UDP;STUN;1
59678;UDP;BitTorrent;1
59680;TCP;RDP;1
59683;UDP;STUN;2
59688;TCP;MsSQL-TDS;1
59691;TCP;MsSQL-TDS;1
59693;TCP;Unknown;1
59696;UDP;BitTorrent;4
59700;TCP;RDP;1
59705;TCP;HTTP;1
59709;UDP;BitTorrent;1
59712;UDP;STUN;2
59721;UDP;STUN;1
59722;TCP;Unknown;1
59722;UDP;BitTorrent;1
59723;UDP;STUN;2
59725;TCP;Unknown;1
59725;UDP;BitTorrent;1
59729;UDP;Signal;2
59733;UDP;STUN;3
59740;UDP;STUN;2
59745;UDP;STUN;1
59747;UDP;STUN;1
59750;UDP;BitTorrent;1
59755;UDP;BitTorrent;1
59757;UDP;BitTorrent;1
59757;UDP;STUN;1
59772;TCP;Unknown;1
59772;UDP;BitTorrent;1
59779;UDP;STUN;4
59780;TCP;Unknown;3
59780;UDP;BitTorrent;1
59780;UDP;Unknown;1
59781;UDP;BitTorrent;1
59782;TCP;SSH;1
59787;UDP;BitTorrent;1
59797;UDP;BitTorrent;4
59803;UDP;BitTorrent;1
59812;TCP;RDP;1
59814;UDP;STUN;1
59815;UDP;BitTorrent;11
59816;TCP;RDP;1
59816;TCP;Unknown;1
59816;UDP;BitTorrent;1
59819;TCP;Unknown;1
59819;UDP;Unknown;1
59820;TCP;TLS;1
59825;UDP;BitTorrent;1
59834;UDP;Signal;2
59839;UDP;STUN;2
59845;UDP;BitTorrent;2
59855;UDP;BitTorrent;1
59855;UDP;STUN;2
59856;UDP;BitTorrent;2
59858;UDP;BitTorrent;1
59860;TCP;SSH;2
59862;UDP;Signal;2
59867;UDP;STUN;2
59867;UDP;Signal;1
59869;UDP;BitTorrent;1
59869;UDP;STUN;1
59875;UDP;BitTorrent;1
59881;UDP;Signal;1
59887;UDP;STUN;1
59890;UDP;BitTorrent;1
59893;UDP;GoogleHangoutDuo;1
59894;UDP;BitTorrent;1
59901;UDP;STUN;1
59901;UDP;Signal;1
59916;UDP;Signal;1
59918;UDP;BitTorrent;1
59927;TCP;RDP;1
59931;TCP;RDP;1
59938;UDP;STUN;2
59939;UDP;BitTorrent;1
59943;TCP;BitTorrent;1
59943;TCP;Unknown;1
59943;UDP;BitTorrent;2
59944;UDP;STUN;1
59955;UDP;BitTorrent;1
59956;UDP;STUN;2
59957;UDP;Signal;2
59958;UDP;BitTorrent;1
59967;UDP;STUN;2
59973;UDP;BitTorrent;1
59973;UDP;STUN;1
59974;UDP;BitTorrent;1
59980;UDP;Signal;1
59982;TCP;RDP;1
59984;UDP;BitTorrent;1
59987;TCP;RDP;1
59992;UDP;BitTorrent;1
59994;TCP;Unknown;1
59994;UDP;BitTorrent;1
60000;TCP;Unknown;4
60000;UDP;BitTorrent;1
60004;TCP;RDP;1
60005;TCP;Unknown;1
60005;UDP;BitTorrent;1
60009;TCP;RDP;1
60016;UDP;STUN;1
60018;UDP;Signal;2
60019;TCP;Unknown;1
60025;UDP;Signal;1
60042;UDP;GoogleHangoutDuo;1
60047;TCP;RDP;1
60048;UDP;Signal;1
60052;UDP;BitTorrent;1
60052;UDP;STUN;2
60053;UDP;STUN;1
60053;UDP;Signal;1
60060;UDP;Signal;2
60063;UDP;STUN;2
60077;UDP;STUN;2
60078;TCP;Unknown;3
60078;UDP;BitTorrent;1
60082;UDP;Signal;1
60086;UDP;STUN;1
60095;UDP;Signal;2
60097;TCP;RDP;1
60105;UDP;STUN;2
60110;UDP;BitTorrent;1
60111;UDP;Signal;1
60117;UDP;STUN;2
60122;UDP;STUN;1
60134;TCP;RDP;1
60137;UDP;Signal;1
60137;UDP;WhatsAppCall;1
60144;UDP;STUN;2
60148;UDP;STUN;2
60150;UDP;Signal;1
60157;UDP;BitTorrent;2
60166;TCP;Unknown;6
60166;UDP;BitTorrent;2
60170;TCP;Unknown;2
60170;UDP;BitTorrent;3
60171;UDP;Signal;2
60175;TCP;RDP;1
60176;TCP;RDP;1
60177;TCP;Unknown;3
60177;UDP;BitTorrent;1
60184;UDP;STUN;2
60185;UDP;BitTorrent;2
60204;UDP;GoogleHangoutDuo;1
60204;UDP;STUN;1
60205;UDP;Signal;2
60227;UDP;STUN;2
60231;TCP;Unknown;1
60231;UDP;BitTorrent;1
60242;UDP;BitTorrent;4
60245;UDP;BitTorrent;1
60246;UDP;STUN;1
60255;UDP;BitTorrent;1
60258;UDP;BitTorrent;1
60261;UDP;STUN;1
60263;UDP;STUN;1
60263;UDP;Signal;2
60270;TCP;Unknown;1
60270;UDP;BitTorrent;1
60271;UDP;BitTorrent;5
60279;UDP;BitTorrent;3
60283;TCP;Unknown;1
60283;UDP;BitTorrent;1
60288;UDP;BitTorrent;1
60294;UDP;Signal;2
60303;TCP;FTP_DATA;1
60306;UDP;STUN;2
60308;TCP;RDP;1
60318;UDP;STUN;1
60319;TCP;TLS;1
60321;UDP;BitTorrent;1
60323;UDP;BitTorrent;1
60324;UDP;BitTorrent;4
60328;UDP;Signal;1
60333;TCP;SSH;1
60334;UDP;STUN;2
60342;TCP;MsSQL-TDS;1
60348;TCP;Unknown;1
60348;UDP;BitTorrent;1
60354;UDP;Signal;2
60361;TCP;Unknown;1
60361;UDP;BitTorrent;1
60362;TCP;Unknown;1
60362;UDP;Unknown;1
60364;UDP;BitTorrent;2
60369;TCP;HTTP;1
60380;TCP;RDP;1
60381;UDP;BitTorrent;1
60381;UDP;STUN;1
60382;TCP;SSH;1
60382;UDP;BitTorrent;1
60384;UDP;BitTorrent;2
60393;UDP;STUN;1
60402;UDP;STUN;2
60404;UDP;BitTorrent;2
60425;UDP;STUN;1
60431;TCP;BitTorrent;8
60431;TCP;Unknown;20
60431;UDP;Signal;1
60436;UDP;Signal;2
60441;TCP;Unknown;3
60441;UDP;BitTorrent;1
60447;UDP;BitTorrent;1
60452;UDP;BitTorrent;1
60453;UDP;BitTorrent;1
60459;UDP;Signal;2
60460;UDP;BitTorrent;1
60463;UDP;BitTorrent;1
60465;TCP;RDP;1
60466;UDP;BitTorrent;1
60469;TCP;Unknown;3
60469;UDP;BitTorrent;1
60480;UDP;BitTorrent;1
60492;TCP;RDP;1
60493;UDP;BitTorrent;2
60513;UDP;Signal;1
60530;TCP;Unknown;1
60530;UDP;BitTorrent;1
60538;UDP;STUN;2
60538;UDP;Signal;2
60542;TCP;RDP;1
60543;UDP;Signal;1
60562;UDP;STUN;4
60567;UDP;Signal;2
60573;UDP;STUN;1
60573;UDP;Signal;1
60576;UDP;Signal;2
60579;UDP;Signal;1
60582;UDP;STUN;2
60587;TCP;RDP;1
60596;TCP;Unknown;2
60596;UDP;BitTorrent;1
60596;UDP;Unknown;1
60598;TCP;RDP;1
60600;UDP;STUN;1
60605;UDP;BitTorrent;1
60606;TCP;Unknown;2
60606;UDP;Unknown;1
60608;UDP;BitTorrent;1
60609;UDP;STUN;2
60611;UDP;STUN;1
60612;TCP;Unknown;4
60612;UDP;BitTorrent;1
60625;TCP;RDP;1
60635;TCP;RDP;1
60644;TCP;Skype;1
60645;UDP;Signal;2
60648;UDP;Signal;2
60654;UDP;STUN;1
60656;UDP;STUN;2
60658;UDP;STUN;4
60677;UDP;BitTorrent;1
60681;TCP;RDP;1
60683;UDP;STUN;2
60683;UDP;Signal;1
60693;UDP;BitTorrent;1
60695;TCP;RDP;1
60695;UDP;BitTorrent;1
60698;UDP;STUN;3
60699;UDP;BitTorrent;1
60704;UDP;STUN;1
60706;UDP;STUN;1
60707;UDP;STUN;2
60708;TCP;Unknown;1
60708;UDP;BitTorrent;1
60709;UDP;STUN;2
60711;UDP;BitTorrent;1
60714;TCP;RDP;1
60714;UDP;BitTorrent;1
60714;UDP;Signal;1
60718;UDP;STUN;1
60729;UDP;STUN;2
60729;UDP;Signal;2
60733;UDP;Signal;1
60736;TCP;TLS;1
60737;UDP;BitTorrent;1
60740;UDP;BitTorrent;1
60745;UDP;BitTorrent;1
60745;UDP;Signal;2
60754;UDP;STUN;1
60754;UDP;Signal;1
60756;UDP;BitTorrent;3
60759;UDP;BitTorrent;1
60764;UDP;STUN;2
60776;TCP;RDP;1
60776;UDP;STUN;1
60780;UDP;BitTorrent;1
60781;UDP;STUN;2
60785;TCP;SSH;1
60787;UDP;STUN;2
60788;UDP;BitTorrent;2
60801;TCP;MsSQL-TDS;1
60803;UDP;STUN;2
60805;UDP;BitTorrent;3
60809;UDP;Signal;2
60811;TCP;Unknown;1
60811;UDP;BitTorrent;1
60817;UDP;Signal;2
60819;UDP;STUN;2
60821;UDP;STUN;1
60821;UDP;Signal;1
60830;UDP;STUN;1
60836;TCP;Unknown;3
60836;UDP;BitTorrent;1
60847;TCP;Unknown;1
60847;UDP;BitTorrent;1
60860;UDP;BitTorrent;2
60861;UDP;STUN;1
60861;UDP;Signal;1
60865;TCP;HTTP;1
60866;TCP;HTTP;1
60866;UDP;STUN;1
60877;UDP;Signal;1
60879;UDP;STUN;1
60880;UDP;STUN;1
60882;UDP;Signal;2
60884;UDP;Signal;2
60887;UDP;Signal;1
60887;UDP;WhatsAppCall;1
60888;UDP;GoogleHangoutDuo;2
60893;UDP;STUN;1
60894;TCP;HTTP;1
60895;TCP;HTTP;1
60897;UDP;Unknown;1
60904;UDP;STUN;2
60906;TCP;HTTP;1
60920;UDP;BitTorrent;1
